,bed,bath,acre_lot,zip_code,house_size,price,prev_sold_year,latitude,longitude,county
161,3.0,2.0,1.1,18302.0,1344.0,219500.0,1991.0,41.09655,-75.111107,19.0
163,3.0,3.0,0.3,18302.0,3214.0,299999.0,2017.0,41.09655,-75.111107,19.0
165,3.0,2.0,0.41,18302.0,1344.0,60000.0,1983.0,41.09655,-75.111107,19.0
166,3.0,1.0,0.3,18302.0,912.0,170000.0,2006.0,41.09655,-75.111107,19.0
167,3.0,3.0,0.68,18302.0,2240.0,259999.0,2017.0,41.09655,-75.111107,19.0
169,3.0,3.0,0.41,18302.0,1936.0,159000.0,2005.0,41.09655,-75.111107,19.0
170,3.0,3.0,0.34,18302.0,2498.0,249000.0,2012.0,41.09655,-75.111107,19.0
171,4.0,3.0,0.42,18302.0,2216.0,250000.0,2008.0,41.09655,-75.111107,19.0
173,3.0,4.0,0.02,18302.0,2278.0,259900.0,2014.0,41.09655,-75.111107,19.0
176,2.0,1.0,0.4,18302.0,1000.0,145000.0,2021.0,41.09655,-75.111107,19.0
178,3.0,3.0,0.04,18302.0,1992.0,299000.0,2007.0,41.09655,-75.111107,19.0
179,3.0,2.0,0.45,18302.0,1980.0,347000.0,2020.0,41.09655,-75.111107,19.0
181,3.0,2.0,0.5,18302.0,1104.0,129900.0,1987.0,41.09655,-75.111107,19.0
182,4.0,3.0,0.37,18302.0,3343.0,474900.0,2015.0,41.09655,-75.111107,19.0
183,3.0,3.0,0.44,18302.0,1622.0,259900.0,2016.0,41.09655,-75.111107,19.0
184,3.0,3.0,0.52,18302.0,1811.0,395000.0,2020.0,41.09655,-75.111107,19.0
185,3.0,2.0,3.59,18302.0,2582.0,279800.0,1998.0,41.09655,-75.111107,19.0
186,4.0,4.0,0.64,18302.0,4223.0,469800.0,2003.0,41.09655,-75.111107,19.0
187,4.0,3.0,0.62,18302.0,2566.0,419800.0,2016.0,41.09655,-75.111107,19.0
188,5.0,4.0,0.34,18302.0,2160.0,309000.0,2007.0,41.09655,-75.111107,19.0
189,3.0,4.0,0.24,18302.0,2129.0,264900.0,2016.0,41.09655,-75.111107,19.0
190,3.0,2.0,3.0,18302.0,1066.0,359000.0,2020.0,41.09655,-75.111107,19.0
191,6.0,5.0,0.7,18302.0,2800.0,239000.0,2003.0,41.09655,-75.111107,19.0
192,4.0,3.0,0.49,18302.0,2037.0,275000.0,2007.0,41.09655,-75.111107,19.0
193,5.0,3.0,1.51,18302.0,2640.0,379000.0,1995.0,41.09655,-75.111107,19.0
195,4.0,3.0,0.6,18302.0,2059.0,339900.0,2021.0,41.09655,-75.111107,19.0
199,4.0,5.0,0.6,18302.0,4588.0,459000.0,2004.0,41.09655,-75.111107,19.0
200,3.0,2.0,0.29,18302.0,1248.0,199000.0,2004.0,41.09655,-75.111107,19.0
201,3.0,2.0,1.26,18302.0,1792.0,299900.0,2019.0,41.09655,-75.111107,19.0
203,3.0,2.0,0.51,18302.0,1518.0,309900.0,2013.0,41.09655,-75.111107,19.0
205,4.0,3.0,0.32,18302.0,2510.0,349000.0,2019.0,41.09655,-75.111107,19.0
206,3.0,2.0,0.3,18302.0,1055.0,180000.0,2020.0,41.09655,-75.111107,19.0
207,4.0,3.0,1.2,18302.0,2134.0,375000.0,2021.0,41.09655,-75.111107,19.0
208,4.0,2.0,1.15,18302.0,2134.0,319000.0,2021.0,41.09655,-75.111107,19.0
209,3.0,1.0,0.27,18302.0,1007.0,170000.0,2016.0,41.09655,-75.111107,19.0
210,3.0,1.0,0.29,18302.0,1414.0,164000.0,2001.0,41.09655,-75.111107,19.0
211,4.0,2.0,2.29,18302.0,1716.0,299000.0,2010.0,41.09655,-75.111107,19.0
212,6.0,3.0,3.67,18302.0,3190.0,559000.0,2006.0,41.09655,-75.111107,19.0
219,3.0,3.0,1.14,18013.0,1865.0,279900.0,2017.0,40.848762,-75.177293,15.0
222,3.0,1.0,0.09,18013.0,904.0,135900.0,2019.0,40.848762,-75.177293,15.0
223,4.0,2.0,0.15,18013.0,2088.0,189900.0,1999.0,40.848762,-75.177293,15.0
225,3.0,2.0,0.14,18013.0,1602.0,219900.0,2005.0,40.848762,-75.177293,15.0
226,4.0,3.0,2.67,18013.0,2607.0,575000.0,2019.0,40.848762,-75.177293,15.0
228,3.0,1.0,0.11,18013.0,1885.0,155000.0,2000.0,40.848762,-75.177293,15.0
229,3.0,2.0,0.63,18013.0,1152.0,53900.0,2001.0,40.848762,-75.177293,15.0
230,3.0,1.0,0.15,18013.0,1146.0,149900.0,2015.0,40.848762,-75.177293,15.0
231,3.0,2.0,1.85,18013.0,2567.0,549900.0,2019.0,40.848762,-75.177293,15.0
234,3.0,2.0,0.42,18013.0,3050.0,239900.0,2011.0,40.848762,-75.177293,15.0
236,3.0,2.0,0.13,18013.0,1520.0,138600.0,2011.0,40.848762,-75.177293,15.0
237,2.0,2.0,0.12,18013.0,1150.0,239900.0,2012.0,40.848762,-75.177293,15.0
238,3.0,2.0,0.09,18013.0,1377.0,190000.0,2022.0,40.848762,-75.177293,15.0
241,3.0,1.0,0.08,18013.0,1131.0,190000.0,2022.0,40.848762,-75.177293,15.0
243,2.0,3.0,1.18,18013.0,1653.0,389900.0,2018.0,40.848762,-75.177293,15.0
254,3.0,2.0,0.13,18301.0,1306.0,259900.0,2021.0,41.042703,-75.175581,19.0
257,3.0,3.0,0.32,18301.0,1350.0,245000.0,2006.0,41.042703,-75.175581,19.0
