,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year,latitude,longitude,county
83,for_sale,3.0,3.0,0.14,Burlington,New Jersey,8016.0,1895.0,2018-11-29,389000.0,2018.0,40.069522,-74.824196,9
84,for_sale,6.0,2.0,0.22,Burlington,New Jersey,8016.0,2552.0,2015-04-23,259900.0,2015.0,40.069522,-74.824196,9
85,for_sale,3.0,3.0,0.27,Burlington,New Jersey,8016.0,2208.0,1994-09-14,410000.0,1994.0,40.069522,-74.824196,9
86,for_sale,3.0,1.0,,Burlington,New Jersey,8016.0,1308.0,2018-01-30,245000.0,2018.0,40.069522,-74.824196,9
87,for_sale,3.0,2.0,0.09,Burlington,New Jersey,8016.0,1248.0,2014-11-06,230000.0,2014.0,40.069522,-74.824196,9
88,for_sale,4.0,3.0,0.29,Burlington,New Jersey,8016.0,2085.0,2000-01-04,451000.0,2000.0,40.069522,-74.824196,9
89,for_sale,3.0,3.0,0.06,Burlington,New Jersey,8016.0,1980.0,1995-07-12,349900.0,1995.0,40.069522,-74.824196,9
90,for_sale,3.0,3.0,0.07,Burlington,New Jersey,8016.0,1500.0,,402990.0,,40.069522,-74.824196,9
91,for_sale,3.0,4.0,,Burlington,New Jersey,8016.0,1886.0,2019-09-12,305000.0,2019.0,40.069522,-74.824196,9
92,for_sale,3.0,1.0,0.03,Burlington,New Jersey,8016.0,1269.0,1992-11-12,107000.0,1992.0,40.069522,-74.824196,9
93,for_sale,3.0,2.0,0.19,Burlington,New Jersey,8016.0,1842.0,1999-10-13,299900.0,1999.0,40.069522,-74.824196,9
94,for_sale,3.0,2.0,0.81,Burlington,New Jersey,8016.0,1554.0,2018-11-15,299000.0,2018.0,40.069522,-74.824196,9
95,for_sale,3.0,3.0,,Burlington,New Jersey,8016.0,2172.0,,310000.0,,40.069522,-74.824196,9
96,for_sale,4.0,1.0,0.23,Burlington,New Jersey,8016.0,1685.0,2007-02-16,249900.0,2007.0,40.069522,-74.824196,9
97,for_sale,4.0,3.0,0.22,Burlington,New Jersey,8016.0,2096.0,2004-12-29,475000.0,2004.0,40.069522,-74.824196,9
98,for_sale,4.0,3.0,0.19,Burlington,New Jersey,8016.0,2380.0,2019-03-21,450000.0,2019.0,40.069522,-74.824196,9
99,for_sale,4.0,3.0,0.13,Burlington,New Jersey,8016.0,1840.0,2019-04-03,328000.0,2019.0,40.069522,-74.824196,9
100,for_sale,4.0,1.0,0.28,Burlington,New Jersey,8016.0,1176.0,2018-09-25,149900.0,2018.0,40.069522,-74.824196,9
101,for_sale,4.0,1.0,0.1,Burlington,New Jersey,8016.0,1291.0,2021-11-22,199000.0,2021.0,40.069522,-74.824196,9
102,for_sale,3.0,1.0,0.08,Burlington,New Jersey,8016.0,1412.0,2021-09-16,265000.0,2021.0,40.069522,-74.824196,9
103,for_sale,3.0,2.0,0.13,Burlington,New Jersey,8016.0,1286.0,1995-06-12,375000.0,1995.0,40.069522,-74.824196,9
104,for_sale,2.0,2.0,,Burlington,New Jersey,8016.0,1364.0,,249900.0,,40.069522,-74.824196,9
105,for_sale,3.0,2.0,0.22,Burlington,New Jersey,8016.0,1198.0,2005-09-29,250000.0,2005.0,40.069522,-74.824196,9
106,for_sale,5.0,2.0,0.04,Burlington,New Jersey,8016.0,1694.0,2021-04-17,199900.0,2021.0,40.069522,-74.824196,9
107,for_sale,3.0,3.0,0.35,Burlington,New Jersey,8016.0,2268.0,2013-01-29,400000.0,2013.0,40.069522,-74.824196,9
108,for_sale,4.0,1.0,0.03,Burlington,New Jersey,8016.0,1726.0,2016-05-02,70000.0,2016.0,40.069522,-74.824196,9
