,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,latitude,longitude,county
13916,3.0,2.0,0.4,7843.0,1384.0,2013-07-24,345000.0,2013.0,40.939241,-74.659474,18.0
13917,2.0,1.0,0.14,7843.0,1500.0,2016-05-06,244900.0,2016.0,40.939241,-74.659474,18.0
13919,3.0,2.0,0.18,7843.0,1500.0,2010-04-06,315000.0,2010.0,40.939241,-74.659474,18.0
13921,2.0,2.0,0.09,7843.0,1500.0,1999-10-12,489900.0,1999.0,40.939241,-74.659474,18.0
13922,4.0,3.0,0.28,7843.0,1500.0,2015-05-26,399000.0,2015.0,40.939241,-74.659474,18.0
13924,3.0,1.0,0.18,7843.0,1500.0,2013-02-06,279900.0,2013.0,40.939241,-74.659474,18.0
13925,5.0,3.0,0.21,7843.0,1500.0,2020-12-11,439900.0,2020.0,40.939241,-74.659474,18.0
13926,2.0,1.0,0.14,7843.0,1500.0,2017-10-20,325000.0,2017.0,40.939241,-74.659474,18.0
13928,2.0,1.0,0.14,7843.0,616.0,2018-03-08,185000.0,2018.0,40.939241,-74.659474,18.0
13929,4.0,4.0,0.2,7843.0,1500.0,2018-11-27,525000.0,2018.0,40.939241,-74.659474,18.0
13930,2.0,2.0,0.14,7843.0,1500.0,2006-12-14,254900.0,2006.0,40.939241,-74.659474,18.0
13931,3.0,1.0,0.09,7843.0,1500.0,2021-12-23,299900.0,2021.0,40.939241,-74.659474,18.0
13932,2.0,1.0,0.42,7843.0,1500.0,2018-06-26,225000.0,2018.0,40.939241,-74.659474,18.0
13936,2.0,1.0,0.31,7843.0,1500.0,2003-08-14,325000.0,2003.0,40.939241,-74.659474,18.0
13937,4.0,2.0,0.19,7843.0,1500.0,2021-03-11,419900.0,2021.0,40.939241,-74.659474,18.0
13939,2.0,2.0,0.09,7843.0,1500.0,2021-04-20,299000.0,2021.0,40.939241,-74.659474,18.0
13940,5.0,4.0,0.43,7843.0,2544.0,2021-08-05,589000.0,2021.0,40.939241,-74.659474,18.0
13942,3.0,3.0,0.19,7843.0,1500.0,2020-07-20,360000.0,2020.0,40.939241,-74.659474,18.0
13943,3.0,3.0,0.13,7843.0,1500.0,2003-02-20,675000.0,2003.0,40.939241,-74.659474,18.0
13944,2.0,1.0,0.16,7843.0,1500.0,2021-08-31,285000.0,2021.0,40.939241,-74.659474,18.0
13945,3.0,3.0,0.17,7843.0,1500.0,1989-11-30,275000.0,1989.0,40.939241,-74.659474,18.0
13946,2.0,2.0,0.08,7843.0,1365.0,1987-08-31,325000.0,1987.0,40.939241,-74.659474,18.0
13947,3.0,2.0,0.19,7843.0,1500.0,2019-12-27,304900.0,2019.0,40.939241,-74.659474,18.0
13948,3.0,2.0,0.18,7843.0,1500.0,2019-05-14,399900.0,2019.0,40.939241,-74.659474,18.0
13949,3.0,2.0,0.18,7843.0,1500.0,1986-07-14,250000.0,1986.0,40.939241,-74.659474,18.0
13951,4.0,3.0,0.3,7843.0,1828.0,1991-07-22,365000.0,1991.0,40.939241,-74.659474,18.0
13952,3.0,2.0,0.39,7843.0,1500.0,2013-05-23,365000.0,2013.0,40.939241,-74.659474,18.0
13953,2.0,1.0,0.19,7843.0,748.0,2004-07-19,209900.0,2004.0,40.939241,-74.659474,18.0
13954,4.0,3.0,0.22,7843.0,1500.0,2006-07-24,600000.0,2006.0,40.939241,-74.659474,18.0
13955,3.0,2.0,0.28,7843.0,1500.0,2020-09-22,65000.0,2020.0,40.939241,-74.659474,18.0
13956,3.0,2.0,0.13,7843.0,1500.0,2009-10-21,550000.0,2009.0,40.939241,-74.659474,18.0
13958,5.0,2.0,0.1,7843.0,1500.0,2016-06-06,399000.0,2016.0,40.939241,-74.659474,18.0
13959,3.0,3.0,0.28,7843.0,1500.0,2019-08-26,1290000.0,2019.0,40.939241,-74.659474,18.0
13961,4.0,2.0,0.32,7843.0,1500.0,2021-07-19,395000.0,2021.0,40.939241,-74.659474,18.0
13963,4.0,4.0,0.27,7843.0,2000.0,2005-10-06,875000.0,2005.0,40.939241,-74.659474,18.0
13964,3.0,1.0,0.15,7843.0,1500.0,1995-06-30,200000.0,1995.0,40.939241,-74.659474,18.0
13965,3.0,2.0,0.87,7843.0,1500.0,2002-11-16,350000.0,2002.0,40.939241,-74.659474,18.0
13967,3.0,1.0,0.07,7828.0,1500.0,2020-12-03,125000.0,2020.0,40.883935,-74.750312,18.0
13968,3.0,2.0,0.14,7828.0,1500.0,2017-05-09,299000.0,2017.0,40.883935,-74.750312,18.0
13969,4.0,3.0,0.34,7828.0,2120.0,1992-08-03,475000.0,1992.0,40.883935,-74.750312,18.0
13970,4.0,3.0,0.13,7828.0,2300.0,2021-10-25,550000.0,2021.0,40.883935,-74.750312,18.0
13972,3.0,3.0,0.23,7828.0,1922.0,2016-08-05,539900.0,2016.0,40.883935,-74.750312,18.0
13974,4.0,3.0,0.41,7828.0,1500.0,1991-03-04,180000.0,1991.0,40.883935,-74.750312,18.0
13975,3.0,1.0,0.14,7828.0,1500.0,2007-04-03,289900.0,2007.0,40.883935,-74.750312,18.0
13976,3.0,2.0,0.46,7828.0,1500.0,1993-05-03,450000.0,1993.0,40.883935,-74.750312,18.0
13977,3.0,2.0,12.7,7828.0,1500.0,1995-11-20,224900.0,1995.0,40.883935,-74.750312,18.0
13978,2.0,2.0,12.34,7828.0,1360.0,2020-07-02,299900.0,2020.0,40.883935,-74.750312,18.0
13980,3.0,2.0,0.41,7828.0,1500.0,2020-10-13,424900.0,2020.0,40.883935,-74.750312,18.0
13982,4.0,3.0,0.23,7828.0,1500.0,2017-07-26,475000.0,2017.0,40.883935,-74.750312,18.0
13983,4.0,4.0,0.26,7828.0,2579.0,2014-10-20,650000.0,2014.0,40.883935,-74.750312,18.0
13984,2.0,1.0,0.23,7828.0,1008.0,1995-07-28,180000.0,1995.0,40.883935,-74.750312,18.0
13985,4.0,2.0,0.68,7828.0,1500.0,2018-05-02,399000.0,2018.0,40.883935,-74.750312,18.0
13986,4.0,3.0,1.0,7828.0,2852.0,1998-09-28,750000.0,1998.0,40.883935,-74.750312,18.0
13987,3.0,2.0,0.46,7828.0,1540.0,2015-01-05,425000.0,2015.0,40.883935,-74.750312,18.0
13988,4.0,3.0,1.12,7828.0,1500.0,2001-12-13,449900.0,2001.0,40.883935,-74.750312,18.0
13989,4.0,3.0,0.96,7828.0,3068.0,2021-10-14,699000.0,2021.0,40.883935,-74.750312,18.0
13990,4.0,4.0,1.56,7828.0,1500.0,1995-12-28,900000.0,1995.0,40.883935,-74.750312,18.0
13991,4.0,3.0,0.56,7828.0,2700.0,2010-04-19,650000.0,2010.0,40.883935,-74.750312,18.0
13998,3.0,1.0,0.23,7462.0,1500.0,1998-11-04,124900.0,1998.0,41.198457,-74.495576,6.0
14000,3.0,1.0,0.01,7462.0,1500.0,2018-06-06,90000.0,2018.0,41.198457,-74.495576,6.0
14002,2.0,1.0,0.26,7462.0,1500.0,2017-09-26,220000.0,2017.0,41.198457,-74.495576,6.0
14006,3.0,1.0,0.12,7462.0,1500.0,2017-03-06,199900.0,2017.0,41.198457,-74.495576,6.0
14007,4.0,4.0,56.41,7462.0,1500.0,2010-10-22,1888888.0,2010.0,41.198457,-74.495576,6.0
14008,3.0,3.0,0.03,7462.0,2424.0,2008-12-01,495000.0,2008.0,41.198457,-74.495576,6.0
14012,2.0,1.0,0.9,7462.0,1500.0,2014-07-30,299900.0,2014.0,41.198457,-74.495576,6.0
14014,4.0,3.0,0.23,7462.0,1500.0,1997-01-14,199999.0,1997.0,41.198457,-74.495576,6.0
14016,3.0,2.0,0.17,7462.0,1500.0,2004-06-16,280000.0,2004.0,41.198457,-74.495576,6.0
14017,1.0,1.0,0.01,7462.0,1500.0,2019-07-03,120000.0,2019.0,41.198457,-74.495576,6.0
14018,3.0,2.0,0.01,7462.0,1500.0,2018-05-07,239900.0,2018.0,41.198457,-74.495576,6.0
14020,2.0,1.0,0.01,7462.0,1500.0,2021-08-13,159900.0,2021.0,41.198457,-74.495576,6.0
14021,1.0,1.0,0.01,7462.0,1500.0,2004-07-08,114900.0,2004.0,41.198457,-74.495576,6.0
14022,2.0,2.0,0.01,7462.0,1368.0,2000-09-18,185000.0,2000.0,41.198457,-74.495576,6.0
14023,1.0,1.0,0.01,7462.0,1500.0,2021-05-28,74900.0,2021.0,41.198457,-74.495576,6.0
14024,1.0,1.0,0.01,7462.0,1500.0,2018-09-17,130000.0,2018.0,41.198457,-74.495576,6.0
14026,3.0,2.0,1.47,7462.0,1500.0,2004-09-14,64500.0,2004.0,41.198457,-74.495576,6.0
14028,2.0,1.0,0.01,7462.0,647.0,2014-06-25,150000.0,2014.0,41.198457,-74.495576,6.0
14032,3.0,1.0,0.34,7462.0,1500.0,2020-05-18,249900.0,2020.0,41.198457,-74.495576,6.0
14038,1.0,1.0,0.01,7462.0,408.0,2004-07-28,110000.0,2004.0,41.198457,-74.495576,6.0
14039,3.0,2.0,0.58,7462.0,1500.0,2003-10-15,299000.0,2003.0,41.198457,-74.495576,6.0
14041,2.0,1.0,0.01,7462.0,918.0,1999-01-25,179900.0,1999.0,41.198457,-74.495576,6.0
14044,1.0,1.0,0.01,7462.0,1500.0,2016-01-08,120000.0,2016.0,41.198457,-74.495576,6.0
14045,3.0,2.0,0.02,7462.0,1203.0,2002-08-28,160000.0,2002.0,41.198457,-74.495576,6.0
14047,2.0,1.0,0.01,7462.0,1500.0,2018-08-23,165000.0,2018.0,41.198457,-74.495576,6.0
14048,2.0,1.0,0.01,7462.0,1500.0,2017-08-08,189900.0,2017.0,41.198457,-74.495576,6.0
14049,2.0,2.0,0.01,7462.0,1370.0,2019-05-29,259900.0,2019.0,41.198457,-74.495576,6.0
14050,3.0,2.0,0.01,7462.0,1500.0,2017-10-30,220000.0,2017.0,41.198457,-74.495576,6.0
14052,3.0,3.0,0.02,7462.0,1500.0,2002-05-13,269900.0,2002.0,41.198457,-74.495576,6.0
14053,2.0,2.0,0.11,7462.0,1500.0,2007-05-03,159900.0,2007.0,41.198457,-74.495576,6.0
14054,3.0,2.0,0.29,7462.0,1750.0,1995-07-18,389900.0,1995.0,41.198457,-74.495576,6.0
14055,3.0,3.0,0.5,7462.0,1500.0,2003-03-04,389999.0,2003.0,41.198457,-74.495576,6.0
14057,3.0,2.0,0.11,7462.0,1500.0,2013-11-18,159900.0,2013.0,41.198457,-74.495576,6.0
14058,5.0,4.0,0.98,7462.0,1500.0,2021-03-31,515000.0,2021.0,41.198457,-74.495576,6.0
14059,3.0,2.0,0.89,7462.0,1500.0,1987-11-23,349900.0,1987.0,41.198457,-74.495576,6.0
14061,3.0,3.0,0.02,7462.0,1500.0,2014-07-14,389000.0,2014.0,41.198457,-74.495576,6.0
14062,1.0,1.0,0.11,7462.0,1500.0,2004-12-29,104900.0,2004.0,41.198457,-74.495576,6.0
14063,3.0,3.0,0.03,7462.0,1500.0,2004-10-01,399900.0,2004.0,41.198457,-74.495576,6.0
14064,1.0,1.0,0.01,7462.0,1500.0,2007-02-02,117900.0,2007.0,41.198457,-74.495576,6.0
14065,3.0,2.0,2.45,7462.0,1500.0,2016-05-24,525000.0,2016.0,41.198457,-74.495576,6.0
14066,3.0,2.0,0.01,7462.0,1883.0,2015-01-26,270000.0,2015.0,41.198457,-74.495576,6.0
14067,3.0,1.0,0.01,7462.0,1500.0,2004-05-07,199000.0,2004.0,41.198457,-74.495576,6.0
14068,1.0,1.0,0.01,7462.0,1500.0,2017-06-16,120000.0,2017.0,41.198457,-74.495576,6.0
14069,3.0,2.0,0.15,7462.0,1500.0,2021-06-11,239000.0,2021.0,41.198457,-74.495576,6.0
14072,2.0,2.0,0.11,7462.0,1500.0,2015-04-02,159900.0,2015.0,41.198457,-74.495576,6.0
14076,2.0,1.0,0.01,7462.0,1500.0,2001-04-17,199900.0,2001.0,41.198457,-74.495576,6.0
14078,5.0,6.0,1.42,7462.0,1500.0,2005-09-21,1075000.0,2005.0,41.198457,-74.495576,6.0
14079,2.0,1.0,0.01,7462.0,1500.0,2019-03-13,164900.0,2019.0,41.198457,-74.495576,6.0
14080,2.0,1.0,0.01,7462.0,1500.0,2019-07-08,175000.0,2019.0,41.198457,-74.495576,6.0
14081,3.0,2.0,0.15,7871.0,1844.0,2018-12-14,405000.0,2018.0,41.052283,-74.627906,18.0
14082,3.0,3.0,0.59,7871.0,1500.0,2017-08-29,499900.0,2017.0,41.052283,-74.627906,18.0
14083,4.0,4.0,0.62,7871.0,3000.0,2021-09-13,599990.0,2021.0,41.052283,-74.627906,18.0
14084,5.0,5.0,4.55,7871.0,4500.0,2022-01-21,949900.0,2022.0,41.052283,-74.627906,18.0
14085,2.0,2.0,0.35,7871.0,1500.0,2005-11-01,150000.0,2005.0,41.052283,-74.627906,18.0
14086,3.0,2.0,8.57,7871.0,1500.0,1995-11-17,99000.0,1995.0,41.052283,-74.627906,18.0
14089,5.0,5.0,3.74,7871.0,5435.0,2012-03-20,850000.0,2012.0,41.052283,-74.627906,18.0
14090,4.0,2.0,0.11,7871.0,1500.0,2018-09-18,399999.0,2018.0,41.052283,-74.627906,18.0
14091,3.0,2.0,2.26,7871.0,1500.0,2021-04-15,200000.0,2021.0,41.052283,-74.627906,18.0
14092,5.0,4.0,3.11,7871.0,4997.0,2002-11-08,750000.0,2002.0,41.052283,-74.627906,18.0
14093,2.0,3.0,0.18,7871.0,1500.0,2019-03-28,889000.0,2019.0,41.052283,-74.627906,18.0
14094,3.0,2.0,0.21,7871.0,1500.0,2005-10-04,329000.0,2005.0,41.052283,-74.627906,18.0
14096,3.0,2.0,7.2,7871.0,1500.0,2015-04-20,80000.0,2015.0,41.052283,-74.627906,18.0
14097,2.0,1.0,0.24,7871.0,1500.0,2016-11-22,299900.0,2016.0,41.052283,-74.627906,18.0
14098,3.0,2.0,2.79,7871.0,1500.0,2021-04-19,209000.0,2021.0,41.052283,-74.627906,18.0
14099,3.0,3.0,0.35,7871.0,1500.0,2008-06-05,199000.0,2008.0,41.052283,-74.627906,18.0
14100,4.0,3.0,0.51,7871.0,1500.0,2001-04-16,495000.0,2001.0,41.052283,-74.627906,18.0
14101,3.0,3.0,0.56,7871.0,1500.0,1998-01-06,449000.0,1998.0,41.052283,-74.627906,18.0
14103,4.0,3.0,2.6,7871.0,3000.0,2017-08-21,600000.0,2017.0,41.052283,-74.627906,18.0
14104,5.0,6.0,4.6,7871.0,1500.0,2007-01-25,1549000.0,2007.0,41.052283,-74.627906,18.0
14105,4.0,2.0,0.25,7871.0,1500.0,2001-12-28,525000.0,2001.0,41.052283,-74.627906,18.0
14106,4.0,4.0,0.26,7871.0,1500.0,2017-10-25,1290000.0,2017.0,41.052283,-74.627906,18.0
14107,4.0,2.0,1.55,7871.0,2001.0,2019-06-17,170000.0,2019.0,41.052283,-74.627906,18.0
14108,4.0,4.0,4.17,7871.0,1500.0,1994-07-25,795000.0,1994.0,41.052283,-74.627906,18.0
14110,3.0,2.0,0.26,7871.0,1108.0,2014-10-07,375000.0,2014.0,41.052283,-74.627906,18.0
14111,2.0,1.0,0.54,7871.0,660.0,2022-02-07,150000.0,2022.0,41.052283,-74.627906,18.0
14112,3.0,3.0,0.25,7871.0,1500.0,2005-07-25,400000.0,2005.0,41.052283,-74.627906,18.0
14113,4.0,5.0,1.77,7871.0,4556.0,2019-03-04,949900.0,2019.0,41.052283,-74.627906,18.0
14114,4.0,5.0,0.46,7871.0,1500.0,2010-01-29,2995000.0,2010.0,41.052283,-74.627906,18.0
14115,4.0,5.0,3.35,7871.0,5280.0,2013-09-09,1200000.0,2013.0,41.052283,-74.627906,18.0
14117,2.0,1.0,0.26,7871.0,768.0,2021-04-09,245000.0,2021.0,41.052283,-74.627906,18.0
14118,3.0,3.0,0.35,7871.0,1500.0,2016-10-24,550000.0,2016.0,41.052283,-74.627906,18.0
14119,2.0,2.0,0.23,7871.0,1468.0,1991-10-25,265000.0,1991.0,41.052283,-74.627906,18.0
14120,3.0,2.0,0.22,7871.0,1500.0,1996-12-17,700000.0,1996.0,41.052283,-74.627906,18.0
14125,4.0,3.0,0.41,7871.0,2092.0,1993-08-03,400000.0,1993.0,41.052283,-74.627906,18.0
14126,3.0,2.0,1.8,7871.0,1500.0,2021-08-24,350000.0,2021.0,41.052283,-74.627906,18.0
14127,4.0,3.0,1.93,7871.0,1500.0,2007-07-18,775000.0,2007.0,41.052283,-74.627906,18.0
14128,3.0,1.0,0.19,7871.0,872.0,2019-10-23,359000.0,2019.0,41.052283,-74.627906,18.0
14129,3.0,2.0,0.47,7871.0,1500.0,2005-05-26,429950.0,2005.0,41.052283,-74.627906,18.0
14131,5.0,4.0,1.0,7871.0,4313.0,2011-12-13,1100000.0,2011.0,41.052283,-74.627906,18.0
14132,3.0,2.0,0.2,7871.0,1500.0,2021-05-05,950000.0,2021.0,41.052283,-74.627906,18.0
14133,4.0,3.0,0.44,7871.0,1500.0,2012-12-06,1999000.0,2012.0,41.052283,-74.627906,18.0
14134,3.0,2.0,0.23,7871.0,7405.0,2019-08-06,399000.0,2019.0,41.052283,-74.627906,18.0
14135,3.0,3.0,0.84,7871.0,1500.0,2005-11-29,690000.0,2005.0,41.052283,-74.627906,18.0
14137,4.0,4.0,0.13,7871.0,1500.0,2015-10-13,1499000.0,2015.0,41.052283,-74.627906,18.0
14138,3.0,3.0,0.15,7871.0,1500.0,2012-07-26,569000.0,2012.0,41.052283,-74.627906,18.0
14139,4.0,3.0,0.75,7871.0,3200.0,2019-09-25,630000.0,2019.0,41.052283,-74.627906,18.0
14140,3.0,3.0,0.16,7871.0,1500.0,2020-06-24,949000.0,2020.0,41.052283,-74.627906,18.0
14141,4.0,3.0,3.17,7871.0,2144.0,2020-06-15,475000.0,2020.0,41.052283,-74.627906,18.0
14142,3.0,3.0,0.65,7871.0,1500.0,2016-08-10,479900.0,2016.0,41.052283,-74.627906,18.0
14143,5.0,6.0,10.18,7871.0,1500.0,2001-10-31,995000.0,2001.0,41.052283,-74.627906,18.0
14144,4.0,2.0,0.25,7871.0,1500.0,2005-08-04,300000.0,2005.0,41.052283,-74.627906,18.0
14146,5.0,4.0,1.62,7871.0,4432.0,2018-08-15,699900.0,2018.0,41.052283,-74.627906,18.0
14147,4.0,3.0,1.6,7871.0,1500.0,2006-07-12,555000.0,2006.0,41.052283,-74.627906,18.0
14148,4.0,3.0,0.47,7871.0,1500.0,2020-06-26,485000.0,2020.0,41.052283,-74.627906,18.0
14149,3.0,2.0,0.31,7871.0,1500.0,2000-08-31,424900.0,2000.0,41.052283,-74.627906,18.0
14150,4.0,3.0,2.32,7871.0,1500.0,2005-01-04,537000.0,2005.0,41.052283,-74.627906,18.0
14151,4.0,3.0,1.11,7871.0,1500.0,1994-11-22,630000.0,1994.0,41.052283,-74.627906,18.0
14153,4.0,3.0,4.13,7871.0,3231.0,2005-07-12,550000.0,2005.0,41.052283,-74.627906,18.0
14154,4.0,5.0,8.0,7871.0,6800.0,2010-11-30,999000.0,2010.0,41.052283,-74.627906,18.0
14155,4.0,4.0,1.32,7871.0,1500.0,2019-06-04,699000.0,2019.0,41.052283,-74.627906,18.0
14156,1.0,2.0,0.25,7871.0,1500.0,2010-07-22,325000.0,2010.0,41.052283,-74.627906,18.0
14157,4.0,3.0,2.03,7871.0,1500.0,2002-04-24,550000.0,2002.0,41.052283,-74.627906,18.0
14159,4.0,3.0,0.48,7871.0,1500.0,2015-05-18,465000.0,2015.0,41.052283,-74.627906,18.0
14161,4.0,3.0,2.17,7871.0,1500.0,1989-11-21,585000.0,1989.0,41.052283,-74.627906,18.0
14162,4.0,3.0,0.6,7871.0,1500.0,2018-07-20,550000.0,2018.0,41.052283,-74.627906,18.0
14163,3.0,3.0,0.31,7871.0,1500.0,2019-08-13,444000.0,2019.0,41.052283,-74.627906,18.0
14164,3.0,2.0,3.9,7871.0,1500.0,2000-08-30,129999.0,2000.0,41.052283,-74.627906,18.0
14165,3.0,2.0,1.29,7871.0,1500.0,2020-03-04,125000.0,2020.0,41.052283,-74.627906,18.0
14166,3.0,3.0,0.03,7871.0,1760.0,2019-09-19,435000.0,2019.0,41.052283,-74.627906,18.0
14167,3.0,2.0,0.23,7871.0,1500.0,2012-07-25,369900.0,2012.0,41.052283,-74.627906,18.0
14168,3.0,2.0,0.35,7871.0,1500.0,2003-07-08,699900.0,2003.0,41.052283,-74.627906,18.0
14169,3.0,2.0,0.18,7871.0,1500.0,2016-07-07,410000.0,2016.0,41.052283,-74.627906,18.0
14170,4.0,4.0,0.49,7871.0,1500.0,2009-08-11,689000.0,2009.0,41.052283,-74.627906,18.0
14171,3.0,2.0,0.24,7871.0,1500.0,2002-03-23,8000.0,2002.0,41.052283,-74.627906,18.0
14172,3.0,2.0,0.93,7871.0,1500.0,2005-08-02,199900.0,2005.0,41.052283,-74.627906,18.0
14175,3.0,2.0,0.3,7871.0,1500.0,2017-12-14,80000.0,2017.0,41.052283,-74.627906,18.0
14176,3.0,2.0,2.07,7871.0,1500.0,2015-02-13,124900.0,2015.0,41.052283,-74.627906,18.0
14177,3.0,2.0,0.15,7416.0,1500.0,2004-12-15,275000.0,2004.0,41.112558,-74.599735,6.0
14179,6.0,4.0,0.53,7416.0,2654.0,1995-05-26,290000.0,1995.0,41.112558,-74.599735,6.0
14180,3.0,2.0,83.54,7416.0,1500.0,2002-10-23,795000.0,2002.0,41.112558,-74.599735,6.0
14181,3.0,2.0,0.15,7416.0,1500.0,2009-08-28,250000.0,2009.0,41.112558,-74.599735,6.0
14183,3.0,1.0,0.14,7416.0,1331.0,2021-10-12,299900.0,2021.0,41.112558,-74.599735,6.0
14184,3.0,2.0,0.14,7416.0,1500.0,2007-08-02,40000.0,2007.0,41.112558,-74.599735,6.0
14185,4.0,4.0,0.26,7416.0,1500.0,1987-12-30,325000.0,1987.0,41.112558,-74.599735,6.0
14187,4.0,3.0,1.42,7416.0,1500.0,1992-05-06,388800.0,1992.0,41.112558,-74.599735,6.0
14189,2.0,1.0,0.17,7416.0,1500.0,2018-02-27,250000.0,2018.0,41.112558,-74.599735,6.0
14191,4.0,4.0,1.42,7416.0,1500.0,2004-07-21,519900.0,2004.0,41.112558,-74.599735,6.0
14192,4.0,2.0,0.24,7416.0,1500.0,2018-06-13,259900.0,2018.0,41.112558,-74.599735,6.0
14194,3.0,2.0,1.82,7416.0,1500.0,2005-06-08,65000.0,2005.0,41.112558,-74.599735,6.0
14195,4.0,1.0,0.23,7416.0,1500.0,1987-05-08,324900.0,1987.0,41.112558,-74.599735,6.0
14196,3.0,3.0,0.27,7849.0,1500.0,2010-09-15,499000.0,2010.0,40.970323,-74.607244,18.0
14199,5.0,3.0,1.3,7849.0,1500.0,2002-01-22,625000.0,2002.0,40.970323,-74.607244,18.0
14203,3.0,2.0,1.26,7849.0,1500.0,2003-09-19,62000.0,2003.0,40.970323,-74.607244,18.0
14205,3.0,1.0,0.15,7849.0,1500.0,2010-11-03,299000.0,2010.0,40.970323,-74.607244,18.0
14206,3.0,2.0,0.18,7849.0,1500.0,2016-09-22,589000.0,2016.0,40.970323,-74.607244,18.0
14207,3.0,2.0,0.15,7849.0,1500.0,2005-11-22,639000.0,2005.0,40.970323,-74.607244,18.0
14208,3.0,3.0,0.78,7849.0,2500.0,1996-08-27,489000.0,1996.0,40.970323,-74.607244,18.0
14209,3.0,2.0,0.34,7849.0,1500.0,1992-06-02,375000.0,1992.0,40.970323,-74.607244,18.0
14213,4.0,2.0,0.57,7849.0,1500.0,1996-07-12,269000.0,1996.0,40.970323,-74.607244,18.0
14215,4.0,3.0,2.67,7849.0,2752.0,2006-07-13,360000.0,2006.0,40.970323,-74.607244,18.0
14217,2.0,1.0,0.29,7849.0,1040.0,2019-11-08,285000.0,2019.0,40.970323,-74.607244,18.0
14218,2.0,1.0,0.15,7849.0,1122.0,1998-10-21,320000.0,1998.0,40.970323,-74.607244,18.0
14219,1.0,1.0,0.02,7849.0,1500.0,2021-11-04,159900.0,2021.0,40.970323,-74.607244,18.0
14220,3.0,3.0,0.64,7849.0,1500.0,1988-08-11,499900.0,1988.0,40.970323,-74.607244,18.0
14221,2.0,1.0,0.14,7849.0,1500.0,2021-06-23,289900.0,2021.0,40.970323,-74.607244,18.0
14222,4.0,3.0,0.22,7849.0,2420.0,2002-09-03,630000.0,2002.0,40.970323,-74.607244,18.0
14223,2.0,2.0,1.31,7849.0,1500.0,2015-07-17,488000.0,2015.0,40.970323,-74.607244,18.0
14224,3.0,2.0,0.16,7849.0,1500.0,2016-03-11,399000.0,2016.0,40.970323,-74.607244,18.0
14226,2.0,3.0,0.09,7849.0,1500.0,2020-10-29,399900.0,2020.0,40.970323,-74.607244,18.0
14227,3.0,1.0,0.11,7849.0,1500.0,2016-11-18,299000.0,2016.0,40.970323,-74.607244,18.0
14228,3.0,2.0,0.11,7849.0,1500.0,2003-04-10,339000.0,2003.0,40.970323,-74.607244,18.0
14229,4.0,4.0,0.21,7849.0,3200.0,2001-05-04,699900.0,2001.0,40.970323,-74.607244,18.0
14230,3.0,1.0,0.29,7849.0,1500.0,1986-02-13,315000.0,1986.0,40.970323,-74.607244,18.0
14232,4.0,3.0,3.0,7461.0,1500.0,2005-04-07,599000.0,2005.0,41.247022,-74.610522,6.0
14233,3.0,3.0,1.38,7461.0,1500.0,2001-05-31,225000.0,2001.0,41.247022,-74.610522,6.0
14237,3.0,1.0,0.15,7461.0,1500.0,2016-10-25,249900.0,2016.0,41.247022,-74.610522,6.0
14240,2.0,2.0,0.12,7461.0,1500.0,1995-11-21,219000.0,1995.0,41.247022,-74.610522,6.0
14241,3.0,1.0,0.21,7461.0,1325.0,2003-11-19,162000.0,2003.0,41.247022,-74.610522,6.0
14242,3.0,2.0,2.29,7461.0,1500.0,2019-07-31,45000.0,2019.0,41.247022,-74.610522,6.0
14243,3.0,4.0,34.34,7461.0,1500.0,2014-04-10,405000.0,2014.0,41.247022,-74.610522,6.0
14244,3.0,2.0,34.18,7461.0,1500.0,2017-11-14,325000.0,2017.0,41.247022,-74.610522,6.0
14248,5.0,5.0,6.0,7461.0,1500.0,2006-02-23,995000.0,2006.0,41.247022,-74.610522,6.0
14249,3.0,1.0,0.51,7461.0,1500.0,2018-04-16,275000.0,2018.0,41.247022,-74.610522,6.0
14250,3.0,2.0,104.39,7461.0,1500.0,2009-08-11,2400000.0,2009.0,41.247022,-74.610522,6.0
14251,3.0,3.0,12.19,7461.0,1500.0,2007-06-05,639999.0,2007.0,41.247022,-74.610522,6.0
14252,2.0,1.0,0.12,7461.0,1500.0,1987-03-18,4000.0,1987.0,41.247022,-74.610522,6.0
14254,3.0,1.0,0.93,7461.0,1192.0,2006-09-07,165000.0,2006.0,41.247022,-74.610522,6.0
14255,2.0,1.0,0.16,7461.0,1500.0,2018-09-21,199900.0,2018.0,41.247022,-74.610522,6.0
14256,3.0,3.0,0.92,7461.0,1500.0,2021-05-25,425000.0,2021.0,41.247022,-74.610522,6.0
14257,3.0,1.0,0.39,7461.0,1500.0,2020-02-06,275000.0,2020.0,41.247022,-74.610522,6.0
14258,4.0,2.0,0.28,7461.0,1500.0,2002-11-18,310000.0,2002.0,41.247022,-74.610522,6.0
14259,3.0,3.0,6.38,7461.0,1500.0,2005-01-21,379900.0,2005.0,41.247022,-74.610522,6.0
14260,4.0,3.0,1.24,7461.0,3045.0,2019-05-02,499900.0,2019.0,41.247022,-74.610522,6.0
14261,4.0,4.0,1.53,7461.0,1500.0,2000-02-07,499900.0,2000.0,41.247022,-74.610522,6.0
14262,3.0,3.0,1.04,7461.0,2128.0,1987-05-08,439900.0,1987.0,41.247022,-74.610522,6.0
14263,3.0,2.0,1.09,7461.0,1500.0,1998-06-08,285000.0,1998.0,41.247022,-74.610522,6.0
