,bed,bath,acre_lot,zip_code,house_size,price,prev_sold_year,latitude,longitude,county
4440,4.0,2.0,0.1,7110.0,1656.0,589000.0,2015.0,40.820616,-74.15625,3.0
4441,3.0,2.0,0.12,7110.0,1500.0,435000.0,2020.0,40.820616,-74.15625,3.0
4442,3.0,2.0,0.11,7110.0,1500.0,555000.0,2017.0,40.820616,-74.15625,3.0
4443,3.0,2.0,0.26,7110.0,1500.0,730000.0,1992.0,40.820616,-74.15625,3.0
4444,5.0,5.0,0.26,7110.0,1500.0,939000.0,2007.0,40.820616,-74.15625,3.0
4445,3.0,4.0,0.17,7110.0,1500.0,899000.0,2011.0,40.820616,-74.15625,3.0
4446,3.0,1.0,0.17,7110.0,1500.0,479000.0,2002.0,40.820616,-74.15625,3.0
4447,5.0,4.0,0.19,7110.0,1500.0,839900.0,2005.0,40.820616,-74.15625,3.0
4448,5.0,2.0,0.11,7110.0,1500.0,449000.0,2016.0,40.820616,-74.15625,3.0
4449,3.0,3.0,0.11,7110.0,1500.0,569900.0,2019.0,40.820616,-74.15625,3.0
4450,3.0,2.0,0.11,7110.0,1894.0,479900.0,1999.0,40.820616,-74.15625,3.0
4451,6.0,4.0,0.37,7110.0,1500.0,829000.0,2013.0,40.820616,-74.15625,3.0
4452,4.0,2.0,0.12,7110.0,1500.0,498999.0,2009.0,40.820616,-74.15625,3.0
4453,5.0,4.0,0.11,7110.0,1500.0,545900.0,1986.0,40.820616,-74.15625,3.0
4455,4.0,3.0,0.15,7110.0,1500.0,729000.0,2017.0,40.820616,-74.15625,3.0
4456,3.0,2.0,0.13,7110.0,1820.0,359000.0,1988.0,40.820616,-74.15625,3.0
4457,3.0,1.0,0.1,7110.0,1500.0,449900.0,2016.0,40.820616,-74.15625,3.0
4458,4.0,3.0,0.11,7110.0,1500.0,679000.0,2021.0,40.820616,-74.15625,3.0
4461,4.0,3.0,0.87,7058.0,1500.0,649000.0,2013.0,40.872514,-74.341776,19.0
4462,3.0,2.0,0.42,7058.0,1500.0,525000.0,2015.0,40.872514,-74.341776,19.0
4464,2.0,2.0,0.18,7058.0,1500.0,399000.0,2019.0,40.872514,-74.341776,19.0
4466,5.0,3.0,0.25,7058.0,1500.0,549000.0,2015.0,40.872514,-74.341776,19.0
4467,4.0,5.0,0.92,7058.0,1500.0,1399000.0,2010.0,40.872514,-74.341776,19.0
4468,4.0,3.0,0.5,7058.0,1500.0,499000.0,1994.0,40.872514,-74.341776,19.0
4470,5.0,4.0,0.57,7058.0,3019.0,649900.0,2004.0,40.872514,-74.341776,19.0
4471,6.0,5.0,0.63,7058.0,1500.0,1100000.0,1997.0,40.872514,-74.341776,19.0
4475,3.0,3.0,0.06,7073.0,1500.0,497300.0,2007.0,40.817097,-74.085024,14.0
4476,4.0,1.0,0.09,7073.0,1500.0,525000.0,2013.0,40.817097,-74.085024,14.0
4481,3.0,2.0,0.1,7073.0,1500.0,525000.0,2009.0,40.817097,-74.085024,14.0
4484,6.0,3.0,0.12,7073.0,2933.0,719500.0,2015.0,40.817097,-74.085024,14.0
4487,3.0,3.0,0.06,7073.0,1500.0,515000.0,1998.0,40.817097,-74.085024,14.0
4490,3.0,2.0,0.11,7676.0,1500.0,699000.0,1999.0,40.988306,-74.064693,14.0
4493,4.0,3.0,0.6,7676.0,1500.0,899000.0,1994.0,40.988306,-74.064693,14.0
4494,3.0,2.0,0.29,7676.0,1500.0,679000.0,1994.0,40.988306,-74.064693,14.0
4496,2.0,3.0,0.11,7676.0,1500.0,529000.0,2016.0,40.988306,-74.064693,14.0
4497,6.0,3.0,0.27,7676.0,1500.0,1048777.0,2004.0,40.988306,-74.064693,14.0
4499,2.0,3.0,0.02,7676.0,1753.0,529000.0,2016.0,40.988306,-74.064693,14.0
4500,3.0,3.0,0.11,7676.0,1500.0,605000.0,2017.0,40.988306,-74.064693,14.0
4501,4.0,2.0,0.15,7676.0,1305.0,425000.0,1998.0,40.988306,-74.064693,14.0
4504,2.0,3.0,0.11,7676.0,1500.0,515000.0,1987.0,40.988306,-74.064693,14.0
4505,3.0,2.0,0.04,7508.0,1500.0,286000.0,2017.0,40.955074,-74.183638,14.0
4506,2.0,2.0,0.11,7508.0,1270.0,269000.0,2010.0,40.955074,-74.183638,14.0
4508,3.0,3.0,0.11,7508.0,1500.0,549000.0,2017.0,40.955074,-74.183638,14.0
4512,4.0,3.0,0.11,7508.0,1500.0,447000.0,1998.0,40.955074,-74.183638,14.0
4513,3.0,2.0,0.5,7508.0,1500.0,199900.0,2009.0,40.955074,-74.183638,14.0
4515,5.0,3.0,0.06,7508.0,1500.0,410000.0,2017.0,40.955074,-74.183638,14.0
4516,3.0,2.0,0.06,7508.0,1500.0,399900.0,1999.0,40.955074,-74.183638,14.0
4517,6.0,3.0,0.17,7508.0,1500.0,445000.0,2010.0,40.955074,-74.183638,14.0
4518,3.0,3.0,0.11,7508.0,1500.0,450000.0,2018.0,40.955074,-74.183638,14.0
4519,3.0,2.0,0.06,7508.0,1500.0,299999.0,1999.0,40.955074,-74.183638,14.0
4520,3.0,2.0,2.2,7508.0,1500.0,550000.0,2009.0,40.955074,-74.183638,14.0
4521,2.0,2.0,0.11,7508.0,1500.0,375000.0,2014.0,40.955074,-74.183638,14.0
4525,4.0,3.0,0.16,7508.0,1738.0,499000.0,2012.0,40.955074,-74.183638,14.0
4527,3.0,2.0,0.14,7508.0,1500.0,539900.0,1987.0,40.955074,-74.183638,14.0
4531,4.0,3.0,0.56,7508.0,1500.0,749900.0,2000.0,40.955074,-74.183638,14.0
4532,3.0,2.0,0.45,7508.0,1500.0,475000.0,2020.0,40.955074,-74.183638,14.0
4533,4.0,3.0,0.06,7508.0,1500.0,399000.0,2003.0,40.955074,-74.183638,14.0
4535,3.0,2.0,0.12,7508.0,1500.0,340000.0,2016.0,40.955074,-74.183638,14.0
4536,4.0,3.0,0.06,7508.0,1600.0,350000.0,2021.0,40.955074,-74.183638,14.0
4537,4.0,2.0,0.11,7508.0,1500.0,359900.0,1998.0,40.955074,-74.183638,14.0
4538,3.0,1.0,0.15,7508.0,1500.0,329900.0,1994.0,40.955074,-74.183638,14.0
4539,3.0,3.0,0.21,7508.0,1500.0,520000.0,2020.0,40.955074,-74.183638,14.0
4541,4.0,2.0,0.11,7508.0,1500.0,439900.0,1987.0,40.955074,-74.183638,14.0
4542,2.0,2.0,0.11,7508.0,1500.0,325000.0,2008.0,40.955074,-74.183638,14.0
4543,7.0,4.0,0.14,7508.0,1500.0,550000.0,2022.0,40.955074,-74.183638,14.0
4544,3.0,3.0,0.86,7508.0,1500.0,515988.0,2021.0,40.955074,-74.183638,14.0
4546,3.0,3.0,0.11,7508.0,1500.0,549000.0,2008.0,40.955074,-74.183638,14.0
4550,3.0,1.0,0.08,7508.0,1500.0,429000.0,2022.0,40.955074,-74.183638,14.0
4551,3.0,4.0,0.09,7508.0,1500.0,455000.0,2009.0,40.955074,-74.183638,14.0
4552,5.0,3.0,0.17,7508.0,1500.0,449900.0,2001.0,40.955074,-74.183638,14.0
4553,4.0,1.0,0.22,7508.0,1500.0,440000.0,1991.0,40.955074,-74.183638,14.0
4554,4.0,3.0,0.12,7508.0,1500.0,399000.0,2004.0,40.955074,-74.183638,14.0
4556,6.0,4.0,0.14,7508.0,1500.0,559999.0,2021.0,40.955074,-74.183638,14.0
4559,5.0,4.0,0.68,7508.0,4152.0,950000.0,2005.0,40.955074,-74.183638,14.0
4560,5.0,4.0,0.5,7508.0,1500.0,849900.0,2014.0,40.955074,-74.183638,14.0
4562,4.0,3.0,1.0,7405.0,1500.0,649900.0,2000.0,40.987841,-74.378188,6.0
4564,4.0,3.0,0.92,7405.0,3048.0,768000.0,2008.0,40.987841,-74.378188,6.0
4565,4.0,4.0,3.7,7405.0,1500.0,775000.0,1994.0,40.987841,-74.378188,6.0
4567,4.0,4.0,1.01,7405.0,3295.0,899000.0,2010.0,40.987841,-74.378188,6.0
4568,4.0,3.0,1.26,7405.0,3584.0,875000.0,2019.0,40.987841,-74.378188,6.0
4571,4.0,4.0,1.88,7405.0,1500.0,750000.0,1996.0,40.987841,-74.378188,6.0
4574,2.0,2.0,0.12,7405.0,1500.0,300000.0,2016.0,40.987841,-74.378188,6.0
4575,2.0,2.0,0.12,7405.0,1500.0,295000.0,2016.0,40.987841,-74.378188,6.0
4576,3.0,2.0,0.22,7405.0,1500.0,279000.0,2017.0,40.987841,-74.378188,6.0
4577,3.0,3.0,0.26,7405.0,1500.0,499000.0,2012.0,40.987841,-74.378188,6.0
4578,4.0,4.0,3.94,7405.0,1500.0,1381100.0,1998.0,40.987841,-74.378188,6.0
4580,5.0,6.0,3.56,7405.0,1500.0,1300000.0,2000.0,40.987841,-74.378188,6.0
4581,2.0,2.0,0.35,7405.0,1500.0,379900.0,2018.0,40.987841,-74.378188,6.0
4583,3.0,2.0,0.35,7405.0,1500.0,449999.0,2015.0,40.987841,-74.378188,6.0
4584,4.0,4.0,0.41,7405.0,1500.0,699000.0,2020.0,40.987841,-74.378188,6.0
4585,4.0,2.0,0.33,7405.0,1500.0,649900.0,2005.0,40.987841,-74.378188,6.0
4586,3.0,2.0,0.17,7405.0,6600.0,225000.0,1986.0,40.987841,-74.378188,6.0
4587,3.0,3.0,2.19,7405.0,1500.0,368000.0,2016.0,40.987841,-74.378188,6.0
4589,3.0,2.0,0.29,7405.0,1500.0,424000.0,2006.0,40.987841,-74.378188,6.0
4590,3.0,2.0,5.4,7405.0,1500.0,164900.0,2017.0,40.987841,-74.378188,6.0
4591,5.0,5.0,1.52,7405.0,1500.0,2195000.0,1997.0,40.987841,-74.378188,6.0
4592,5.0,6.0,1.51,7405.0,1500.0,1500000.0,2019.0,40.987841,-74.378188,6.0
4593,4.0,6.0,1.42,7405.0,1500.0,1200000.0,2008.0,40.987841,-74.378188,6.0
4596,2.0,2.0,0.12,7405.0,1500.0,295000.0,2001.0,40.987841,-74.378188,6.0
4597,5.0,6.0,1.31,7405.0,6752.0,950000.0,1992.0,40.987841,-74.378188,6.0
4601,5.0,4.0,3.49,7405.0,1500.0,1950000.0,2007.0,40.987841,-74.378188,6.0
4602,3.0,2.0,1.46,7405.0,1500.0,279000.0,2005.0,40.987841,-74.378188,6.0
4603,4.0,4.0,1.67,7405.0,1500.0,1450000.0,2007.0,40.987841,-74.378188,6.0
4604,3.0,2.0,0.11,7405.0,1500.0,125000.0,2008.0,40.987841,-74.378188,6.0
4605,2.0,2.0,6.29,7405.0,1500.0,1200000.0,1998.0,40.987841,-74.378188,6.0
4606,3.0,2.0,0.11,7405.0,1500.0,325000.0,2006.0,40.987841,-74.378188,6.0
4607,3.0,2.0,2.93,7405.0,1500.0,550000.0,1990.0,40.987841,-74.378188,6.0
4609,4.0,4.0,1.58,7405.0,4500.0,1195000.0,2016.0,40.987841,-74.378188,6.0
4611,4.0,3.0,0.37,7405.0,3008.0,719900.0,2001.0,40.987841,-74.378188,6.0
4612,5.0,6.0,2.01,7405.0,4619.0,1210000.0,2006.0,40.987841,-74.378188,6.0
4613,5.0,5.0,1.51,7405.0,1500.0,939000.0,1994.0,40.987841,-74.378188,6.0
4619,3.0,2.0,0.19,7405.0,1500.0,449000.0,2016.0,40.987841,-74.378188,6.0
4620,3.0,4.0,0.11,7405.0,1500.0,588888.0,2015.0,40.987841,-74.378188,6.0
4621,3.0,3.0,0.81,7405.0,1500.0,599900.0,1988.0,40.987841,-74.378188,6.0
4622,4.0,4.0,1.27,7405.0,1500.0,799000.0,1996.0,40.987841,-74.378188,6.0
4623,4.0,6.0,1.38,7405.0,4853.0,999900.0,1994.0,40.987841,-74.378188,6.0
4624,4.0,3.0,2.03,7405.0,1500.0,899000.0,2005.0,40.987841,-74.378188,6.0
4625,3.0,3.0,8.6,7405.0,1500.0,900000.0,2001.0,40.987841,-74.378188,6.0
4626,4.0,4.0,0.41,7405.0,3670.0,699000.0,2020.0,40.987841,-74.378188,6.0
4627,6.0,6.0,0.48,7405.0,1500.0,799000.0,2005.0,40.987841,-74.378188,6.0
4628,5.0,3.0,0.35,7928.0,1500.0,850000.0,1992.0,40.725986,-74.412612,19.0
4629,2.0,3.0,0.13,7928.0,1500.0,675000.0,2020.0,40.725986,-74.412612,19.0
4631,5.0,5.0,0.22,7928.0,1500.0,1600000.0,2006.0,40.725986,-74.412612,19.0
4632,6.0,3.0,0.31,7928.0,3300.0,1100000.0,1992.0,40.725986,-74.412612,19.0
4634,3.0,3.0,0.19,7928.0,1500.0,899000.0,2006.0,40.725986,-74.412612,19.0
4635,4.0,4.0,0.25,7928.0,1500.0,1295000.0,2008.0,40.725986,-74.412612,19.0
4636,3.0,2.0,0.2,7928.0,1500.0,724900.0,2013.0,40.725986,-74.412612,19.0
4638,3.0,1.0,0.17,7928.0,1500.0,498000.0,2019.0,40.725986,-74.412612,19.0
4639,4.0,4.0,0.21,7928.0,2815.0,1399000.0,2016.0,40.725986,-74.412612,19.0
4641,4.0,3.0,0.22,7928.0,1500.0,910000.0,2014.0,40.725986,-74.412612,19.0
4642,4.0,4.0,0.27,7928.0,3062.0,1295000.0,2011.0,40.725986,-74.412612,19.0
4643,4.0,4.0,0.15,7928.0,1500.0,1349000.0,2008.0,40.725986,-74.412612,19.0
4644,3.0,2.0,0.15,7928.0,1500.0,750000.0,2010.0,40.725986,-74.412612,19.0
4645,3.0,2.0,0.76,7928.0,1500.0,800000.0,2007.0,40.725986,-74.412612,19.0
4646,5.0,5.0,0.2,7928.0,1500.0,1599900.0,2021.0,40.725986,-74.412612,19.0
4647,5.0,3.0,0.18,7928.0,1500.0,999999.0,2021.0,40.725986,-74.412612,19.0
4648,2.0,2.0,0.09,7928.0,1500.0,499000.0,1995.0,40.725986,-74.412612,19.0
4649,3.0,2.0,0.11,7928.0,1500.0,599000.0,2021.0,40.725986,-74.412612,19.0
4650,3.0,2.0,0.2,7928.0,1500.0,539000.0,1997.0,40.725986,-74.412612,19.0
4651,3.0,3.0,0.2,7928.0,1500.0,735000.0,2014.0,40.725986,-74.412612,19.0
4653,5.0,5.0,0.22,7928.0,1500.0,1849000.0,2021.0,40.725986,-74.412612,19.0
4654,5.0,6.0,0.7,7928.0,1500.0,1895000.0,2021.0,40.725986,-74.412612,19.0
4655,5.0,6.0,0.46,7928.0,1500.0,1549000.0,2014.0,40.725986,-74.412612,19.0
4657,4.0,5.0,0.11,7928.0,1500.0,1665000.0,2008.0,40.725986,-74.412612,19.0
4659,6.0,5.0,0.46,7928.0,1500.0,2350000.0,2016.0,40.725986,-74.412612,19.0
4660,4.0,3.0,0.71,7928.0,1500.0,1435000.0,2016.0,40.725986,-74.412612,19.0
4662,4.0,2.0,0.19,7928.0,1500.0,839000.0,1990.0,40.725986,-74.412612,19.0
4671,2.0,1.0,0.17,7928.0,1500.0,400000.0,2000.0,40.725986,-74.412612,19.0
4672,4.0,4.0,0.3,7928.0,2917.0,1395000.0,2004.0,40.725986,-74.412612,19.0
4674,5.0,5.0,0.55,7928.0,1500.0,1675000.0,2016.0,40.725986,-74.412612,19.0
4676,1.0,1.0,0.23,7928.0,1500.0,359000.0,2015.0,40.725986,-74.412612,19.0
4677,3.0,4.0,0.22,7928.0,2428.0,1250000.0,2015.0,40.725986,-74.412612,19.0
4678,4.0,5.0,0.47,7928.0,1500.0,1695000.0,1998.0,40.725986,-74.412612,19.0
4681,4.0,4.0,0.51,7928.0,1500.0,1275000.0,2012.0,40.725986,-74.412612,19.0
4682,5.0,4.0,0.17,7928.0,1500.0,1295000.0,1994.0,40.725986,-74.412612,19.0
4684,4.0,4.0,2.7,7928.0,1500.0,849999.0,2016.0,40.725986,-74.412612,19.0
4685,3.0,3.0,0.18,7928.0,1500.0,875000.0,2013.0,40.725986,-74.412612,19.0
4686,6.0,5.0,0.86,7928.0,1500.0,1495000.0,2010.0,40.725986,-74.412612,19.0
4688,4.0,4.0,0.46,7928.0,1500.0,1550000.0,2007.0,40.725986,-74.412612,19.0
4690,3.0,2.0,0.15,7928.0,1500.0,749000.0,2021.0,40.725986,-74.412612,19.0
4691,4.0,3.0,1.04,7928.0,1500.0,1749000.0,2009.0,40.725986,-74.412612,19.0
4692,5.0,5.0,0.45,7928.0,1500.0,1975000.0,2021.0,40.725986,-74.412612,19.0
4693,4.0,3.0,0.46,7928.0,1500.0,1249000.0,2014.0,40.725986,-74.412612,19.0
4694,1.0,1.0,0.11,7928.0,1500.0,350000.0,2018.0,40.725986,-74.412612,19.0
4695,6.0,6.0,0.46,7928.0,4443.0,2350000.0,1991.0,40.725986,-74.412612,19.0
4698,5.0,4.0,0.46,7928.0,1500.0,1300000.0,2014.0,40.725986,-74.412612,19.0
4699,3.0,2.0,0.4,7928.0,1500.0,979000.0,1985.0,40.725986,-74.412612,19.0
4700,1.0,1.0,0.11,7928.0,927.0,300000.0,2000.0,40.725986,-74.412612,19.0
4701,3.0,3.0,0.31,7928.0,1500.0,1050000.0,2018.0,40.725986,-74.412612,19.0
4703,5.0,5.0,1.15,7928.0,1500.0,1250000.0,1997.0,40.725986,-74.412612,19.0
4704,3.0,4.0,0.75,7928.0,1500.0,775000.0,2004.0,40.725986,-74.412612,19.0
4705,5.0,5.0,0.77,7928.0,1500.0,1550000.0,2014.0,40.725986,-74.412612,19.0
4706,5.0,4.0,0.45,7928.0,3439.0,1050000.0,2013.0,40.725986,-74.412612,19.0
4707,3.0,3.0,0.2,7928.0,1500.0,1099000.0,2017.0,40.725986,-74.412612,19.0
4708,5.0,4.0,0.46,7928.0,4211.0,1690000.0,2017.0,40.725986,-74.412612,19.0
4709,4.0,5.0,0.49,7928.0,3980.0,1895000.0,1987.0,40.725986,-74.412612,19.0
4710,6.0,6.0,0.46,7928.0,4620.0,2150000.0,2017.0,40.725986,-74.412612,19.0
4713,5.0,3.0,0.46,7928.0,1500.0,1325000.0,2017.0,40.725986,-74.412612,19.0
4714,4.0,3.0,0.46,7928.0,1500.0,1150000.0,2015.0,40.725986,-74.412612,19.0
4715,4.0,3.0,0.24,7928.0,2025.0,950000.0,2020.0,40.725986,-74.412612,19.0
4716,7.0,6.0,0.79,7928.0,6000.0,1795000.0,2011.0,40.725986,-74.412612,19.0
4718,5.0,5.0,0.47,7928.0,1500.0,1950000.0,2011.0,40.725986,-74.412612,19.0
4722,6.0,6.0,0.46,7928.0,4500.0,2100000.0,2021.0,40.725986,-74.412612,19.0
4724,5.0,4.0,0.22,7928.0,1500.0,1499000.0,2020.0,40.725986,-74.412612,19.0
4725,5.0,5.0,0.47,7928.0,1500.0,1699000.0,1994.0,40.725986,-74.412612,19.0
4726,5.0,4.0,0.29,7928.0,1500.0,1250000.0,2017.0,40.725986,-74.412612,19.0
4727,4.0,2.0,0.09,7205.0,1500.0,425000.0,2019.0,40.695889,-74.2288,3.0
4729,3.0,3.0,0.08,7205.0,1500.0,369999.0,2003.0,40.695889,-74.2288,3.0
4730,3.0,3.0,0.17,7205.0,1500.0,474900.0,2000.0,40.695889,-74.2288,3.0
4731,3.0,2.0,0.08,7205.0,1500.0,339000.0,1997.0,40.695889,-74.2288,3.0
4732,3.0,2.0,0.05,7205.0,1892.0,499900.0,2013.0,40.695889,-74.2288,3.0
4733,3.0,2.0,0.34,7205.0,1500.0,399999.0,1998.0,40.695889,-74.2288,3.0
4734,2.0,2.0,0.06,7205.0,1500.0,300000.0,2018.0,40.695889,-74.2288,3.0
4736,4.0,2.0,0.17,7205.0,1500.0,300000.0,2012.0,40.695889,-74.2288,3.0
4737,3.0,2.0,0.1,7205.0,4356.0,395000.0,2016.0,40.695889,-74.2288,3.0
4739,3.0,2.0,0.1,7205.0,2096.0,550000.0,2004.0,40.695889,-74.2288,3.0
4741,4.0,3.0,0.23,7205.0,1923.0,539999.0,2008.0,40.695889,-74.2288,3.0
4742,3.0,2.0,0.1,7205.0,1500.0,389000.0,2010.0,40.695889,-74.2288,3.0
4743,5.0,2.0,0.08,7205.0,1500.0,419000.0,2011.0,40.695889,-74.2288,3.0
4745,3.0,2.0,0.1,7205.0,1500.0,354900.0,2017.0,40.695889,-74.2288,3.0
4746,3.0,2.0,0.22,7205.0,1500.0,325000.0,2019.0,40.695889,-74.2288,3.0
4747,4.0,2.0,0.11,7205.0,1596.0,354000.0,2020.0,40.695889,-74.2288,3.0
4748,3.0,2.0,0.1,7205.0,1500.0,500000.0,2009.0,40.695889,-74.2288,3.0
4750,3.0,2.0,0.11,7205.0,1500.0,350000.0,2000.0,40.695889,-74.2288,3.0
4751,2.0,2.0,0.07,7205.0,1500.0,250000.0,1999.0,40.695889,-74.2288,3.0
4752,3.0,3.0,0.11,7205.0,1500.0,375000.0,2011.0,40.695889,-74.2288,3.0
4753,4.0,3.0,0.15,7205.0,1500.0,550000.0,2021.0,40.695889,-74.2288,3.0
4754,4.0,3.0,0.11,7205.0,1500.0,249900.0,2001.0,40.695889,-74.2288,3.0
4755,4.0,4.0,0.22,7205.0,1500.0,650000.0,2012.0,40.695889,-74.2288,3.0
4756,3.0,2.0,0.13,7205.0,1894.0,355000.0,1992.0,40.695889,-74.2288,3.0
4757,3.0,2.0,0.15,7205.0,1500.0,475000.0,1986.0,40.695889,-74.2288,3.0
4758,5.0,2.0,0.09,7205.0,1500.0,299999.0,2021.0,40.695889,-74.2288,3.0
4761,5.0,3.0,0.1,7205.0,2343.0,529000.0,2007.0,40.695889,-74.2288,3.0
4765,4.0,3.0,0.09,7205.0,1500.0,465000.0,2021.0,40.695889,-74.2288,3.0
4766,6.0,4.0,0.08,7205.0,3200.0,699900.0,2019.0,40.695889,-74.2288,3.0
4767,3.0,3.0,0.09,7205.0,1500.0,389000.0,2002.0,40.695889,-74.2288,3.0
4769,2.0,1.0,0.05,7205.0,1500.0,300000.0,2011.0,40.695889,-74.2288,3.0
4772,5.0,3.0,0.11,7205.0,1500.0,599000.0,2005.0,40.695889,-74.2288,3.0
4773,2.0,2.0,0.06,7205.0,1500.0,259900.0,1998.0,40.695889,-74.2288,3.0
4775,2.0,2.0,0.11,7205.0,1500.0,320000.0,2003.0,40.695889,-74.2288,3.0
4776,5.0,3.0,0.1,7205.0,2343.0,499000.0,2007.0,40.695889,-74.2288,3.0
4777,2.0,2.0,0.08,7205.0,1500.0,349900.0,2004.0,40.695889,-74.2288,3.0
4778,4.0,3.0,0.09,7205.0,1500.0,390000.0,1986.0,40.695889,-74.2288,3.0
4779,3.0,2.0,0.11,7205.0,1500.0,405000.0,2019.0,40.695889,-74.2288,3.0
4780,3.0,3.0,0.08,7205.0,1500.0,400000.0,1998.0,40.695889,-74.2288,3.0
4781,4.0,2.0,0.08,7205.0,1500.0,379900.0,2010.0,40.695889,-74.2288,3.0
4782,4.0,2.0,0.06,7205.0,1500.0,449000.0,2007.0,40.695889,-74.2288,3.0
4783,3.0,1.0,0.08,7205.0,1500.0,230000.0,1999.0,40.695889,-74.2288,3.0
4784,6.0,4.0,0.08,7205.0,1500.0,549900.0,2004.0,40.695889,-74.2288,3.0
4785,5.0,3.0,0.08,7205.0,1500.0,455000.0,1992.0,40.695889,-74.2288,3.0
4789,4.0,3.0,0.1,7205.0,1500.0,439999.0,2021.0,40.695889,-74.2288,3.0
4790,3.0,2.0,0.23,7054.0,1500.0,399000.0,2021.0,40.853739,-74.401636,19.0
4791,4.0,2.0,0.09,7054.0,1500.0,488800.0,2021.0,40.853739,-74.401636,19.0
4793,4.0,3.0,0.36,7054.0,1500.0,699000.0,1995.0,40.853739,-74.401636,19.0
4794,4.0,3.0,0.7,7054.0,2535.0,725000.0,1997.0,40.853739,-74.401636,19.0
4795,5.0,3.0,0.36,7054.0,1500.0,679000.0,2007.0,40.853739,-74.401636,19.0
4796,4.0,3.0,0.35,7054.0,1500.0,715000.0,2008.0,40.853739,-74.401636,19.0
4798,3.0,2.0,0.36,7054.0,1822.0,549999.0,2019.0,40.853739,-74.401636,19.0
4799,3.0,3.0,0.06,7054.0,1500.0,585000.0,1999.0,40.853739,-74.401636,19.0
4800,2.0,2.0,0.17,7054.0,1500.0,389900.0,2018.0,40.853739,-74.401636,19.0
4801,5.0,5.0,0.39,7054.0,6000.0,688750.0,1988.0,40.853739,-74.401636,19.0
4802,4.0,3.0,1.19,7054.0,1500.0,595000.0,2017.0,40.853739,-74.401636,19.0
4803,3.0,3.0,0.47,7054.0,1500.0,485000.0,2002.0,40.853739,-74.401636,19.0
4805,4.0,2.0,0.36,7054.0,1500.0,439900.0,1999.0,40.853739,-74.401636,19.0
4807,3.0,2.0,0.45,7054.0,1872.0,578000.0,1998.0,40.853739,-74.401636,19.0
4808,5.0,3.0,0.24,7054.0,1500.0,959900.0,2021.0,40.853739,-74.401636,19.0
4810,3.0,1.0,0.36,7054.0,1500.0,445900.0,1991.0,40.853739,-74.401636,19.0
4811,3.0,2.0,0.16,7054.0,1500.0,419000.0,2006.0,40.853739,-74.401636,19.0
4812,4.0,3.0,0.17,7054.0,1500.0,879999.0,2019.0,40.853739,-74.401636,19.0
4813,4.0,2.0,0.52,7054.0,1500.0,575000.0,2021.0,40.853739,-74.401636,19.0
4814,4.0,2.0,0.55,7054.0,1500.0,699000.0,2021.0,40.853739,-74.401636,19.0
4815,4.0,2.0,0.17,7054.0,1500.0,650000.0,2015.0,40.853739,-74.401636,19.0
4818,4.0,4.0,0.14,7054.0,1500.0,747500.0,2020.0,40.853739,-74.401636,19.0
4819,4.0,3.0,0.34,7054.0,1500.0,599900.0,2009.0,40.853739,-74.401636,19.0
4820,3.0,2.0,0.19,7054.0,1500.0,369000.0,2020.0,40.853739,-74.401636,19.0
4823,1.0,1.0,0.11,7071.0,1500.0,250000.0,2007.0,40.798004,-74.11325,3.0
4824,3.0,2.0,0.11,7071.0,1500.0,649900.0,2019.0,40.798004,-74.11325,3.0
4825,4.0,3.0,0.1,7071.0,1500.0,549000.0,2000.0,40.798004,-74.11325,3.0
4826,5.0,3.0,0.16,7071.0,1500.0,650000.0,1995.0,40.798004,-74.11325,3.0
4827,4.0,4.0,0.13,7071.0,1500.0,729000.0,2021.0,40.798004,-74.11325,3.0
4831,4.0,3.0,0.14,7071.0,1500.0,650000.0,2008.0,40.798004,-74.11325,3.0
4832,3.0,3.0,0.2,7071.0,1500.0,1200000.0,2007.0,40.798004,-74.11325,3.0
4834,3.0,3.0,0.14,7071.0,1500.0,428888.0,2011.0,40.798004,-74.11325,3.0
4835,4.0,5.0,3.8,7071.0,1500.0,899900.0,2018.0,40.798004,-74.11325,3.0
4836,3.0,3.0,1.46,7071.0,1814.0,550000.0,2002.0,40.798004,-74.11325,3.0
4837,4.0,2.0,0.07,7071.0,1500.0,399000.0,2019.0,40.798004,-74.11325,3.0
4839,3.0,2.0,0.08,7071.0,1495.0,399900.0,1996.0,40.798004,-74.11325,3.0
4841,5.0,4.0,0.14,7071.0,1500.0,799000.0,2019.0,40.798004,-74.11325,3.0
4842,3.0,4.0,0.15,7071.0,1500.0,679000.0,1995.0,40.798004,-74.11325,3.0
4843,5.0,3.0,0.11,7071.0,1500.0,813000.0,2020.0,40.798004,-74.11325,3.0
4844,2.0,2.0,0.08,7071.0,1500.0,424900.0,2009.0,40.798004,-74.11325,3.0
4845,2.0,2.0,0.08,7071.0,1224.0,424900.0,2009.0,40.798004,-74.11325,3.0
4846,4.0,2.0,0.11,7071.0,1500.0,399000.0,2019.0,40.798004,-74.11325,3.0
4847,6.0,5.0,4.24,7450.0,1500.0,2799000.0,2012.0,40.981591,-74.113506,14.0
4849,3.0,2.0,0.29,7450.0,1500.0,599900.0,2021.0,40.981591,-74.113506,14.0
4850,3.0,4.0,0.45,7450.0,1500.0,1350000.0,2021.0,40.981591,-74.113506,14.0
4851,3.0,2.0,0.27,7450.0,1500.0,585000.0,2016.0,40.981591,-74.113506,14.0
4852,5.0,6.0,0.28,7450.0,1500.0,1575000.0,2011.0,40.981591,-74.113506,14.0
